name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
Propelsys Technologies LLC,LLC,541511,,Plano,TX,75093,109,,,[],false,low,"[""Applications Developer"", ""Test Lead"", ""Software Engineer"", ""Technical Recruiter"", ""Technical Project Manager"", ""Systems Analyst"", ""Software Developer"", ""Data Engineer"", ""Software Quality Analyst"", ""Python Developer"", ""QA Engineer"", ""SAP Technical Consultant"", ""Salesforce Applications Developer"", ""IT Project Manager"", ""Technical Sales Engineer"", ""Data Analyst"", ""Database Administrator"", ""STRATEGIC BUSINESS AND TECHNOLOGY INTELLIGENCE ANALYST"", ""Data Scientist"", ""Data Engineer/Analyst"", ""Software Analyst""]",auto,2026-06-07,2026-06-07
Creative Team LLC,LLC,541511,,Houston,TX,77042,109,,,[],false,low,"[""Business Analyst"", ""SAP P2P Ariba Functional Consultant"", ""Computer Systems Analyst"", ""Software Quality Assurance Engineer"", ""Software Developer"", ""Systems Administrator"", ""Sr .Net Developer"", "".Net Azure Developer"", ""Business Analyst Manager"", ""Network and Computer Systems Administrator"", ""Project Controller"", ""Scrum Master"", ""Computer Network Architect"", ""SOC Analyst"", ""SAP Ariba Network Consultant"", ""QA Analyst"", ""Storage Admin."", ""Mobile QA Testing Engineer"", ""QA Automation Lead"", ""Big Data Engineer"", ""Devops Platform Engineer"", ""Project Engineer"", ""Senior .Net Developer"", ""AEM DevOps Engineer"", ""Technical Recruiter"", ""QA Manager/PBM SME"", ""Full Stack Developer"", ""Sales Engineer"", ""SAP BTP Developer"", ""Android Lead Developer"", ""Lead / Senior Python Developer"", ""Product Owner"", ""Gen AI Developer (Senior Consultant)"", ""Data Scientist"", ""Computer System Analyst"", ""Cloud Engineer"", ""Data Engineer"", ""Computer Programmer"", ""Senior Integration Analyst"", ""Infrastructure Operator Engineer"", ""SAP ABAP Developer"", ""Web Developer"", ""Azure Data Engineer""]",auto,2026-06-07,2026-06-07
SVS SOFT TECH LLC,LLC,541511,,HOUSTON,TX,77064,111,,,[],false,low,"[""DATA ANALYST"", "".NET DEVELOPER"", ""Computer Systems Analysts"", ""java developer"", ""Software Developer"", ""Software Engineer"", ""DATA SCIENTIST"", ""JAVA FULL STACK DEVELOPER"", ""Automation Test Engineer"", ""Data Analytics"", ""Data Integration Specialist"", ""Sofware Developer"", ""Big Data Engineer"", ""Project Manager"", ""Sr Software Engineer"", ""Sr CRM Developer"", ""Pega Developer"", ""Sr. CRM Developer"", ""Sr. Data Analyst"", ""SOFTWARE DEVELOPER"", ""Sr Technical Architect"", ""SOFTWARE ENGINEER"", ""Software engineer"", ""SAP Consultant"", ""Sap Consultant"", ""Bussiness Systems Analyst"", ""Validation Engineer"", ""Software Functional Analyst"", ""SOFTWARE PROGRAMMER"", ""SOFTWARE DEVELOPMENT ENGINEER IN TEST"", ""MANAGEMENT ANALYSTS"", ""SOFTWARE ARCHITECT"", ""SENIOR ENGINEER"", ""SENIOR ANALYST"", ""ARCHITECT"", ""TECHNICAL PROJECT\u00a0 MANAGER"", ""BUSINESS DEVELOPMENT ANALYST"", ""Software Programmer"", ""TECHNICAL PROJECT MANAGER"", ""SR ARCHITECT"", ""SQL Azure Engineer""]",auto,2026-06-07,2026-06-07
"Amazech Solutions, LLC",LLC,541511,,Frisco,TX,75035,113,,,[],false,low,"[""Software Developer - Applications"", ""Software Developer"", ""Information Technology Project Manager"", ""Systems / Network Administrator"", ""Software Developer - SAP"", ""Software Developer - JAVA / J2EE"", ""Software Developer - Front End Applications"", ""Software Developer - DevOps"", ""Network Systems Administrator"", ""Software Developer - Systems Software"", ""IT Project Manager"", ""Software Developer - Cloud Technologies"", ""Recruitment Specialist"", ""Business Analyst"", ""Software Development Test Engineer"", ""Azure Cloud Engineer"", ""Application Developer"", ""Data Scientist"", ""Software Developer DevOps"", ""Software Developer-Front end Applications"", ""Applications Developer"", ""Software Developer - Java/J2EE"", ""Software Developer-Systems Software"", ""Sr Dot Net Developer"", ""Aerospace Engineer"", ""ETL Developer"", ""Power BI Developer"", ""Software Developer - Lead"", ""Java Full Stack Developer"", "".NET Developer"", ""Technical Product Manager"", ""Data Analyst"", ""Software Developer-Cloud Technologies"", ""Quality Analyst"", ""Azure Data Engineer"", ""Software Developer Engineer in Test""]",auto,2026-06-07,2026-06-07
Tek Spikes LLC,LLC,541511,,Farmers Branch,TX,75234,113,,,[],false,low,"[""Software Developer"", ""Network Security Architect"", ""Network Administrator"", ""DevOps Engineer"", ""DATA ENGINEER"", ""Information Security Administrator"", ""SOFTWARE DEVELOPER"", ""Data Engineer"", ""SOFTWARE ENGINEER"", ""Sales Engineer"", ""Validation Engineer"", ""IT Project Manager"", ""RPA Analyst"", ""DEVOPS ENGINEER"", ""INFORMATION SECURITY ADMINISTRATOR""]",auto,2026-06-07,2026-06-07
Fusion Global Solutions LLC,LLC,54151,,Plano,TX,75074,114,,,[],false,low,"[""Software Engineer"", ""IT Project Manager"", ""Product Manager"", ""Data Scientist"", ""Financial Technology Lead"", ""UI/UX Designer"", ""Information Technology Architect (IT Architect)"", ""Software Quality Assurance Analyst"", ""Technical Project Manager""]",needs_review,2026-06-07,2026-06-07
"ORASYS, LLC",LLC,541511,,Austin,TX,78730-1165,116,,,[],false,low,"[""Sr. Systems Analyst"", ""Sr. Programmer Analyst"", ""Programmer Analyst"", ""Systems Architect"", ""Senior Solutions Architect"", ""Programmer Analsyt"", ""Senior Systems Analyst"", ""Senior Programmer Analyst"", ""SAP S/4  Security & GRC Consultant"", ""Senior Business Analyst"", ""Sr.  Programmer Analyst"", ""Systems Analyst""]",auto,2026-06-07,2026-06-07
"Conduent State Healthcare, LLC",LLC,541512,,Richardson,TX,75080,116,,,[],false,low,"[""Applications Development and Support Engineer II"", ""Senior Micro Focus Technical Lead"", ""SLR Development Lead"", ""Application Development and Support Engineer III"", ""IT Architecture Engineer IV"", ""Senior .NET Developer"", ""IT Testing Engineer II"", ""MMIS Release Manager"", ""Applications Development and Support Engineer III"", ""Microfocus COBOL Developer"", ""Pega Lead Solution Architect"", ""Technical Analyst"", ""Business Intelligence Analyst"", ""MS Dynamics CRM Developer"", ""Senior Manager, Application Development and Support"", ""Senior Manager, Applications Development and Support"", ""Manager, Applications Development and Support"", ""Senior Systems Analyst"", ""Senior Quality Assurance Engineer"", ""Technical Lead"", ""Manager, Rebate Analysis Services"", ""Rational Environment Systems Administrator"", ""IT Program and Project Management Consultant"", ""Applications Development and Support Engineer"", "".NET Developer"", ""Senior Database Administration Analyst"", ""Applications Development and Support Engineer IV"", ""Business Operations Engineer"", ""Computer Systems Analyst"", ""IT Architecture Engineer III"", ""Business Systems Analyst"", ""Systems Engineer"", ""Web Portal System Analyst"", ""COBOL Mainframe Programmer"", ""Senior Microfocus Technical Lead"", ""Applications and Development Support Engineer III"", ""Senior Engineer, EPM Tools"", ""Manager, EPM Tools"", ""Infrastructure Systems Services Engineer III"", ""System Administrator Team Lead"", ""Director, Applications Development and Support"", ""Senior Business Analyst"", ""Technical Business Analysis Engineer III"", ""IT Architecture Engineer"", ""IT Testing Manager"", ""Technical Delivery Manager"", ""Senior .NET Engineer"", ""UI/UX Designer"", ""Manager,  PBM Apps Devt. & Support, Microfocus COBOL Lead"", ""Technical Business Analyst Engineer III"", ""Applications Development & Support Engineer Services III"", ""APPLICATIONS DEVELOPMENT & SUPPORT ENGINEER SERVICES III"", ""Applications Development & Support Engineer IV"", ""Software Engineering Manager"", ""Applications Development & Support Engineer III""]",auto,2026-06-07,2026-06-07
Elite eXceed LLC,LLC,541511,,Irving,TX,75063,117,,,[],false,low,"[""Software Engineer"", ""BUSINESS SYSTEMS ANALYST"", ""Technical Project Manager/Scrum Master"", ""Software Engineer (Java Full Stack)"", "".Net Developer"", ""Java Developer"", ""Senior Cloud Architect"", ""SAP Architect/SME"", ""SAP Architect"", ""Software Developer II"", ""Data Engineer"", ""Senior Cloud Engineer"", ""Advanced Software Developer"", ""AWS Engineer"", ""QA Analyst (Automation)"", ""Software Engineer (Mobile Development) II"", ""QA Lead"", ""Software Developer"", ""Devops Engineer"", ""Workday HCM Consultant"", ""Software Engineer/DB2"", ""SAP Software Engineer""]",auto,2026-06-07,2026-06-07
MERGEN IT LLC,LLC,541511,,HOUSTON,TX,77058,117,,,[],false,low,"[""Data Architect"", ""SOFTWARE DEVELOPER"", ""SOFTWARE ENGINEER"", ""System Engineer"", ""Software QA Engineer"", ""Software Developer"", ""SQL Developer"", ""BUSINESS ANALYST"", ""ORACLE DBA"", ""Software Engineer"", ""Security Engineer"", ""Cisco unified Engineer"", ""Cisco Unified Telecom Engineer"", ""ETL Developer/Architect"", ""Database Administrator"", ""SQL BI Developer"", ""ServiceNow Developer"", ""Network Voice engineer"", ""Data Warehousing Specialist"", ""Network Engineer"", ""Data Base Administrator"", ""Python Consultant"", ""Performance Engineer"", ""Systems Analyst"", ""System adminstrator"", ""Programmer Analyst"", ""Java Developer"", ""Data Analyst"", ""SOFTWARE  Developer"", ""Servicenow Developer"", ""SQL  Developer"", ""JAVA   Developer"", ""Azure Data Engineer - BI"", ""Pega Technology Engineer"", ""Job Title: \tPerformance Engineer"", ""BUSINESS SYSTEM ANALYST"", ""HR and Payroll Specialist"", ""Fullstack API"", ""ServiceNow Presales Engineer"", ""Data Scientist"", ""Application Security Engineer"", ""Systems/Middleware Engineer"", ""Cisco Unified Engineer"", ""Python Developer"", ""Unified Communications Manager"", ""Network Voice Engineer"", ""SQL BI DEVELOPER"", ""QA Engineer"", ""PERFORMANCE  ENGINEER"", ""UX Architect"", ""DATA ENGINEER"", ""Data Engineer"", ""SDET Engineer"", ""Dot NET Developer"", ""Project Manager""]",auto,2026-06-07,2026-06-07
VantageERP LLC,LLC,541511,,Houston,TX,77082,119,,,[],false,low,"[""Software Developer ETL"", ""ETL  Consultant"", ""Software Developer Salesforce"", ""Senior Consultant-Business Consulting"", ""Sr Java Consultant"", ""Salesforce Developer"", ""Software Developer - Servicenow"", ""Software Developer"", ""Java UI Developer"", ""Software Developer ServiceNow"", "".NET Developer"", ""Workday Consultant"", ""Product Manager"", ""Sr Salesforce Consultant"", ""Sr Software Developer"", ""Sr Software Engineer Salesforce"", ""Pega Architect"", ""Software Developer Mulesoft"", ""Java Full Stack Developer"", ""Cloud Architect"", ""Java Developer"", ""Sr Software Developer Pega"", ""Sr Application Analyst MDM"", ""Business Analyst"", ""Sr Solution Architect"", ""Sr Software Developer Java"", ""Software Developer Dot Net"", ""Sr Devops Engineer"", ""Software Developer - Data Engineer"", ""Servicenow Developer"", ""QA Automation Engineer"", ""IT Project Manager"", ""Sr Data Engineer"", ""Sr IAM Security Engineer"", ""Devops Engineer"", ""Sr Java Developer"", ""Sr Full Stack Developer"", ""Sr Pega Developer"", ""Sr Workday Developer"", ""Sr Devops/Site Reliability Engineer"", ""Sr. Software Engineer"", ""Senior Business Analyst"", ""Mulesoft Developer"", ""Software Engineer"", ""Machine Learning Engineer"", ""Solution Architect"", ""IT Product Owner"", ""SAP Functional Consultant"", ""Software Developer Java"", ""SAP Consultant"", ""Sr.Data Engineer"", ""Software Quality Engineer"", ""Sr Guidewire Developer"", ""Cloud Engineer"", ""IT Product Manager"", ""Adobe Analytics Consultant"", ""IAM security Engineer"", ""Cloud Ops Engineer"", ""Product Owner"", ""Python Developer"", ""Software developer .NET"", ""Quality Engineering Lead"", ""Software Developer Guidewire"", ""Peoplesoft Security Analyst"", ""Software Developer - .NET Application Analyst"", ""Software Testing Specialist"", ""Data Engineer"", ""Software Developer Fullstack"", ""Sr Software Engineer"", ""Sr Devops Site Reliability Engineer""]",auto,2026-06-07,2026-06-07
"Qentelli, LLC",LLC,541511,,Dallas,TX,75254,120,,,[],false,low,"[""Software Engineer"", ""Salesforce Developer"", ""Automation Engineer"", ""Senior Performance Engineer"", ""Automation Architect"", ""Senior Automation QA"", ""Senior QA Automation Engineer"", ""Senior Quality Engineer"", ""Senior Software Developer"", ""Software Development Engineer in Test"", ""Senior Software Engineer"", ""Project Manager - Finance & Operations"", ""Operations Analyst"", ""SDET Lead"", ""Testing Lead"", ""Systems Engineer"", ""Delivery Manager"", ""Associate Architect"", ""Delivery Lead"", ""DevOps Engineer"", ""JAVA Architect"", ""JAVA SDET"", ""Technical Lead"", ""Technical Project Manager"", ""Senior Director"", ""Architect"", ""Senior Software Quality Engineer"", ""Senior Software Engineer - Delivery"", ""Technical Architect"", ""Software Developer"", ""Senior QA Consultant"", ""Lead Software Engineer"", ""Automation Developer"", ""Senior Developer"", ""Test Lead"", ""iOS Lead"", ""Data Scientist"", ""Technical Program Manager"", ""QA Analyst"", ""Analyst"", ""Technical Lead - Delivery"", ""Lead Consultant - Delivery"", ""Associate Technical Manager"", ""SDET/Java"", ""Project Architect/Manager"", ""Director- Engineering""]",auto,2026-06-07,2026-06-07
"Sovereign Technologies, LLC",LLC,541511,,St  Louis,MO,63131,120,,,[],false,low,"[""Firmware Engineer"", ""Program Manager"", ""Software developer"", ""Senior Product Development Engineer"", ""Manufacturing Engineer"", ""Firmware engineer"", ""Mechanical Engineer"", ""Sr Software Developer"", ""V&V Test Engineer"", ""SDET Engineer"", ""Systems Engineer"", ""Business System Analyst"", ""Software Developer"", ""Sr SQL Administrator/ Data Engineer"", ""Additive Engineer"", ""Senior System Application Engineer"", ""Systems Integration and Validation Engineer"", ""Senior Embedded Software Engineer"", ""Technical Project Manager"", ""Python Developer"", ""Sr. Design Quality Engineer"", ""Quality Engineer"", ""Senior Software Systems Engineer"", ""Mechanical Hydraulics Engineer"", ""Embedded Software Engineer"", ""Automation Engineer"", ""Embedded Software  Engineer"", ""Calibration Engineer"", ""Senior Automation Lead"", ""Sr Quality Engineer"", ""Software Engineer"", ""Mechanical Design Engineer"", ""Electrical Design Engineer"", ""Controls Engineers"", ""Scientist III"", ""Industrial Engineer"", ""Sr Process Engineer"", ""Component Engineer"", ""Sr. Motion Planning Engineer"", ""Controls Engineer"", ""MRO Buyer"", ""NGEA Contract Engineer"", ""Electrical Engineer"", ""Advanced Manufacturing Engineer"", ""Firmware Test Engineer"", ""CAE Engineer"", ""Sr. Firmware Test Engineer"", ""Data Engineer"", ""Sr. Process Engineer"", ""Assistant Project Manager"", ""Senior Data Analyst"", ""Senior Quality Engineer"", ""QA Automation Test Engineer"", ""Control Systems Engineer"", ""Salesforce Consultant"", ""Manufacturing Process Engineer"", ""Statistical Process Control Data Engineer"", ""Senior EMC Engineer"", ""VP, Quality"", ""Thermal Systems Simulation Engineer"", ""Product Development"", ""Design Engineer""]",auto,2026-06-07,2026-06-07
Cloud Global LLC,LLC,541511,,Irving,TX,75039,121,,,[],false,low,"[""Software Developer"", ""RPA Developer"", ""Software Programmer"", ""Database Architect"", ""SOFTWARE DEVELOPER"", ""Computer Programmer"", ""Data Scientist"", ""Technical Project Manager"", ""COMPUTER PROGRAMMER"", ""RPA DEVELOPER"", ""Contractor - SOFTWARE DEVELOPER"", ""Sr Node JS Developer"", ""SAP Database Administrator"", ""software Developer"", ""Sr. Staff Test Engineer Automation"", ""Business Analyst"", ""Lead SDET"", ""Test Automation Engineer"", ""Bigdata Hardoop Developer"", ""Azure DevOps Engineer"", ""SAP Test Analyst"", ""Java Python Developer"", ""Network Engineer"", ""Associate Engineer"", ""Test Engineer"", ""Software Engineer"", ""Senior Network Engineer""]",needs_review,2026-06-07,2026-06-07
ROBOTICS TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116-4931,123,,,[],false,low,"[""DATA GOVERNANCE ANALYST"", ""BUSINESS ANALYST"", ""CLOUD DATA ENGINEER"", ""DATABASE ADMINISTRATOR"", ""AUTOMATION ENGINEER"", ""SERVICENOW DEVELOPER"", ""QUALITY ASSURANCE"", ""SECURITY PROJECT MANAGER"", ""SOFTWARE DEVELOPER"", ""PROJECT MANAGER"", ""SR. SOFTWARE ENGINEER"", ""POWER BI ADMINISTRATOR"", ""JAVA BACKEND DEVELOPER"", ""GEN AI ARCHITECT"", ""SOFTWAR ENGINEER"", ""HEALTHCARE QUALITY REPORTING MANAGER"", ""BUSINESS HEALTHCARE ANALYST"", ""SENIOR PRODUCT DESIGNER"", ""DATA ENGINEER"", ""SOFTWARE ENGINEER"", ""IT PROJECT MANAGER"", ""SENIOR APPLICATIONS ENGINEER"", ""PYTHON DEVELOPER"", ""SENIOR HOGAN DEVELOPER"", ""MAINFRAME APPLICATION DEVELOPER"", ""SOURCING ANALYST"", ""APPLICATION SECURITY ENGINEER"", ""ASSOCIATE DATA ANALYST"", ""SILICON DESIGN ENGINEER"", ""DEVOPS ENGINEER"", ""DESKTOP SUPPORT ENGINEER EUC TECH-L1"", ""AI/ML ENGINEER"", ""IT ADMINISTRATOR"", ""SENIOR TECHNICAL PRODUCT MANAGER"", ""DESIGNER"", ""BUSINESS INTELLIGENT ANALYST"", ""DATA ANALYST"", ""MANUFACTURING CONTROL ENGINEER"", ""SECURITY ENGINEER"", ""FULL STACK DEVELOPER"", ""AI/ML PRODUCT MANAGER"", ""OPERATIONS MANAGER"", ""TECHNICAL PROGRAM MANAGER"", ""SOFTWARE PROJECT MANAGER"", ""POWER BI DEVELOPER"", ""SAP CONSULTANT"", ""SOFTWARE QUALITY ASSURANCE ENGINEER"", ""ACCOUNTS & AUDIT"", ""JAVA DEVELOPER"", ""SUPPLY CHAIN MANAGER"", ""SITE RELIABILITY ENGINEER"", ""PROJECT MANAGER LEAD"", ""SENIOR FULL STACK DEVELOPER"", ""APP MIGRATION ENGINEER"", ""BACKEND DEVELOPER"", ""SOFTWARE DEVELOPER (DATA GOVERNANCE/MDM)"", ""TEST ANALYST"", ""SR. DATA ENGINEER"", ""SENIOR QUALITY ASSURANCE ANALYST - TESTING"", ""SYSTEM ENGINEER"", ""Big Data Engineer"", ""SR. BIG DATA ENGINEER"", ""SOFTWARE QA ENGINEER"", ""R&D ENGINEER SW QUALITY 5"", ""TECHNOLOGY LEAD"", ""FULL STACK JAVA DEVELOPER"", ""SOLAR ENGINEER"", ""NC FAST BATCH OPERATIONS TECHNICIAN"", ""CONTROLS ENGINEER"", ""MOBILE TESTER"", ""SOFTWARE PROGRAMMING AND QUALITY ASSURANCE"", ""REPORTING BUSINESS ANALYST"", ""SR DATA ANALYST"", ""SQL DEVELOPER"", ""Software Engineer-Robotics""]",needs_review,2026-06-07,2026-06-07
"Advanced Knowledge Tech, LLC",LLC,541519,,Lewisville,TX,75057,124,,,[],false,low,"[""ETL Developer"", ""Agile Lifecycle Coach"", ""ServiceNow Developer"", ""Lead Scrum Master"", ""Informatica Developer"", ""ETL Engineer"", ""Infrastructure Architect 3"", ""Test Data Engineer"", ""Senior Full-Stack Java Lead"", ""Senior Developer"", ""Software Developer"", ""Expert Database Architect"", ""ServiceNow Architect"", ""Data Engineer"", ""SAP Security Consultant"", ""Snowflake Developer"", ""Data Architect"", ""Data Modeler"", ""Scrum Master"", ""Senior Software Engineer"", ""Senior Java Developer"", ""Business Intelligence Developer"", ""Performance Tester"", ""Microsoft Dynamics CRM & Power Platform Consultant"", ""Product Engineer"", ""Java Developer"", ""Product Owner"", ""Application Administrator"", ""DataStage Administrator"", ""Business Analyst/Scrum Master"", ""Sr. Product Owner"", ""RPA Developer"", ""Automation QA operation Lead"", ""Technical Program/Project Manager"", ""Software Developer Engineer In TEST"", ""ETL Informatica Developer"", ""System Adminitrator"", ""SR. Java Factory Lead"", ""Sr. Informatica Developer"", ""ETL Developer \u00bf\u00bf"", ""Business System Analyst"", ""Senior SQL Server Developer"", ""QA Automation Engineer"", ""Security Engineer"", ""Agile Lifecycle Coach\u00bf\u00bf\u00bf"", ""QA Analyst"", ""IT Operations Practitioner"", ""Software Application Developer"", ""Data Warehouse Developer III"", ""Application Analyst"", ""Data Analyst"", ""Sr. ETL Developer"", ""Sr. Business Analyst"", ""Market research analyst"", ""ServiceNow Technical Consultant"", ""Software Engineer"", ""Technical Delivery Manager / Engagement Manager"", ""Infrastructure Engineer / Systems Administrator"", ""ServiceNow CMDB Consultant"", ""SAP Consultant"", ""Technical Application Support lead"", ""Business Analyst"", ""Technical Project/Engagement Manager"", ""Systems Engineer"", ""Business Systems Analyst""]",auto,2026-06-07,2026-06-07
"Zonestra Technologies, LLC",LLC,541511,,Austin,TX,78701,126,,,[],false,low,"[""Application Developer"", ""Software Developer"", ""Application Systems Engineer"", ""Advanced Software Developer"", ""Sr. SDET"", ""Network/Security Administrator"", ""Power BI Developer"", ""Security Analyst"", ""IT PM/Scrum Master"", ""UI Developer"", ""DevOps Engineer"", "".Net Developer"", ""Software Development Engineer"", ""Senior Quality Assurance Engineer"", ""Java Full Stack Developer"", ""Sr.SDET"", ""Quality Assurance Analyst"", ""Devops Engineer"", ""Android Developer"", ""Business Systems Analyst"", "". Net Developer"", ""Systems - Application Integration Engineer"", ""Systems \u2013 Application Integration Engineer"", ""Software Development Engineer in Test (SDET)"", ""Software Engineer"", ""Business Intelligence Information Architect"", ""Software Application Developer"", ""Java Developer"", ""SOFTWARE DEVELOPER"", ""IT-Program Delivery Lead"", ""Quality Assurance Engineer"", ""Python Developer"", ""IT Project Manager"", ""Business Analyst"", ""Business Intelligence Analyst"", ""Validation Engineer"", ""Computer Systems Engineers/Architects"", ""SAP Consultant"", ""Applications Integration Developer"", ""SAP PI/PO/CPI Developer"", ""System Design Engineer"", ""Product Manager"", ""FULL STACK .NET DEVELOPER"", ""Quality Analyst"", ""Business  Analyst""]",auto,2026-06-07,2026-06-07
IT ADVANZ LLC,LLC,541511,,Richardson,TX,75080,128,,,[],false,low,"[""Python Developer"", ""Software developer"", ""SAP Consultant"", ""Application System Analyst"", ""SALESFORCE DEVELOPER"", ""UI DEVELOPER"", ""SPECIALIST SENIOR"", ""SR SAP ABAP CONSULTANT"", ""SOFTWARE DEVELOPER"", ""SOFTWARE ENGINEER"", ""Software Engineer"", ""Cloud Data Engineer"", ""SAP Hana Consultant"", ""AWS Architect"", ""SALESFORCE ENGINEER"", ""ORACLE APPLICATIONS CONSULTANT"", ""Oracle Finance Functional Consultant"", ""SAP CONSULTANT"", ""Senior Applications Developer"", ""SENIOR APPLICATION DEVELOPER"", ""Data Analyst"", ""Report Engineer"", ""Full Stack Developer"", ""SENIOR APPLICATIONS DEVELOPER"", ""Software Developer"", ""Sr Java Developer"", ""Systems Analyst"", ""SAP SD Consultant"", ""SAP OTC Solution Architect"", ""Systems Design Engineer"", ""Systems design engineer"", ""Data Engineer"", ""Functional Consultant"", ""Quality Analyst"", ""Senior Automation Engineer"", ""AI Systems Engineer"", ""Systems Engineer"", ""AI Engineer"", ""Data Warehouse Engineer"", ""Sap Security consultant"", ""Advisory Specialist Senior"", ""Architect"", ""Application Developer"", ""Java Developer"", ""Java-MicroServices Developer"", ""Software Application Developer"", ""Java Full Stack Engineer"", ""IT Application Developer"", ""AEM  Developer"", ""Software Applications Developer"", ""Web Application developer"", ""Software Microsoft Developer"", ""Java-Microservices developer"", ""ServiceNow Architect"", ""Sr. Software Developer"", ""Project Manager"", ""Sr.Software Developer""]",needs_review,2026-06-07,2026-06-07
ARTIFINT TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116-4605,130,,,[],false,low,"[""CYBER SECURITY CONSULTANT"", ""BUSINESS ANALYST"", ""SOFTWARE DEVELOPER"", ""QUALITY ENGINEER"", ""CLOUD DEVOPS OPERATIONS ENGINEER"", ""SOFTWARE ENGINEER 2"", ""INFORMATION TECHNOLOGY PROJECT MANAGER"", ""PROJECT ENGINEER III"", ""SQL DEVELOPER"", ""SENIOR SOFTWARE DEVELOPER"", ""ETL/INFORMATICA DEVELOPER"", ""EMBEDDED DEVELOPER"", ""EDI DEVELOPER"", ""WAREHOUSE & INVENTORY IMPLEMENTATION MANAGER"", ""SOFTWARE TEST ENGINEER"", ""SUPPLY CHAIN SPECIALIST"", ""QA LEAD"", ""SENIOR INTEGRATION ENGINEER"", ""SENIOR SOFTWARE ENGINEER"", ""JAVA DEVELOPER"", ""LEAD ENGINEER"", ""APPLICATION ENGINEER"", ""SENIOR SCRUM MASTER LEAD"", ""UI/UX DEVELOPER"", ""DEVOPS ENGINEER"", ""TECHNICAL PROJECT MANAGER"", ""SAP ANALYTICS CLOUD CONSULTANT"", ""MANUFACTURING ENGINEER"", ""TECHNICAL ANALYST"", ""BUSINESS CONSULTANT"", ""SOFTWARE ENGINEER"", ""SQL SERVER DATABASE ADMINISTRATOR LEAD"", ""DATA ANALYST"", ""SALESFORCE ADMINISTRATOR"", ""SENIOR DEVOPS ENGINEER"", ""TECHNICAL LEAD DEVLOPER"", ""ETL DEVELOPER"", ""EXPERT BUSINESS ANALYST"", ""NX CAM APPLICATION ENGINEER"", ""DATA SCIENTIST"", ""BACKEND ENGINEER"", ""BIG DATA ENGINEER"", ""SOFTWARE ENGINEER - SENIOR"", ""IT SYSTEMS ENGINEER"", ""SR DEVEOPS ENGINEER"", ""SR. ENGINEERING TECHNICAL RECRUITER"", ""FULLSTACK ENGINEER"", ""SOFTWARE DEVELOPMENT ENGINEER"", ""FULL STACK DEVELOPER"", ""BUSINESS INTELLIGENCE ANALYST"", ""LEAD PHP DEVELOPER"", ""SOLUTION ARCHITECT"", ""LEAD JAVA DEVELOPER"", ""PYTHON DEVELOPER"", ""SALESFORCE SYSTEM ANALYST"", ""SR. DATA ENGINEER"", ""DATA ENGINEER"", ""SAP PRODUCTION PLANNING CONSULTANT"", ""SUPERSET BI DEVELOPER"", ""CLOUD ENGINEER"", ""WORKDAY SYSTEMS ANALYST"", ""HR SYSTEMS ANALYST"", ""SR. SOFTWARE DEVELOPER"", ""JUNIOR WORKDAY FUNCTIONAL CONSULTANT"", ""SOFTWARE ENGINEER I"", ""Sr. WORKDAY FUNCTIONAL CONSULTANT"", ""Technical Consultant"", ""JUNIOR WORKDAY DEVELOPER"", ""WORKDAY DEVELOPER"", ""WORKDAY SERVICE DELIVERY MANAGER"", ""Servicenow CMDB Architect"", ""AI Forward Deployed Engineer""]",needs_review,2026-06-07,2026-06-07
Kairas Tech LLC,LLC,541511,,Coppell,TX,75019,133,,,[],false,low,"[""Software Engineer"", ""SOFTWARE ENGINEER"", ""Senior Mainframe Developer"", ""Senior statistical programmer"", ""Full Stack Java Developer"", ""Data Engineer"", ""Mulesoft Architect"", ""SENIOR STORAGE CONSULTANT"", ""SAP FICO CONSULTANT"", ""Senior Consultant"", ""Senior developer"", ""Network Engineer"", ""SOC Analyst L2"", ""Senior Technical Manager"", ""Senior Data Analyst"", ""Test Lead"", ""QA Engineer"", ""Computer Programmer"", ""Computer programmer"", ""SOFTWARE DEVELOPER"", ""Software Developer"", ""Devops Engineer"", ""MLOps Engineer"", ""Java Developer"", ""Cost Estimator"", ""Salesforce Developer"", ""Cloud Architect/Devops Engineer"", ""Cloud Engineer"", ""TECHNICAL IT PROJECT MANAGER"", ""Database Administrator"", ""Architect"", ""DevOps Engineer"", ""Oracle OIC Programmer"", ""SAP SCM ANALYST""]",needs_review,2026-06-07,2026-06-07
