name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
Pioneer Tek Services Inc,CORP,541511,633 E Fernhurst Dr Suite 1301,Katy,TX,77450,80,,,[],false,low,"[""Infrastructure Cloud Engineer"", ""Software Developer"", ""Java Developer"", ""Sr. Data Engineer"", ""Data Engineer"", ""Salesforce Developer"", ""Java Full Stack Developer"", ""Network Engineer"", ""GCP Data Engineer"", ""Sotware Developer"", ""Sr. DOT Net Developer"", ""Web Developer"", ""Azure Architect"", ""Sr. Java Developer"", ""SharePoint Administrator/Developer"", ""Dot Net Developer"", ""Amazon Connect Developer"", ""Oracle Technical Analyst"", ""AI/ML Engineer"", ""AWS Network Engineer"", ""DevOps Engineer"", ""Oracle Techno Functional Consultant"", ""Sr Lead GCP Developer"", ""GCP Migration Engineer"", ""Data Engineer ETL""]",auto,2026-06-07,2026-06-07
CLOUDINFRAIT INC,CORP,541511,2727 LBJ Freeway Suite 220,Farmers Branch,TX,75234,81,,,[],false,low,"[""Salesforce Developer"", ""Software Development Specialist / DevOps Engineer"", ""Data Scientist"", ""Data Engineer"", ""Software Developer"", ""Senior QA Analyst"", ""Senior Security Analyst"", ""SQL Server DBA  (Database Administrator)"", ""Java Backend Developer"", ""Software Development Engineer"", ""Project Management Lead"", ""Software Devops Engineer"", ""Data Analyst"", ""SOFTWARE ENGINEER"", ""Senior Specialist - Senior Engineering"", ""Senior Security Consultant"", ""Sr. Software Engineer"", ""Systems Engineer"", ""Sr iOS App Developer"", ""DATA SCIENTIST"", ""Java Developer"", ""Software (DEVOPS) Engineer"", ""Software Engineer"", ""DevOps Engineer"", ""Senior Java Developer"", ""Software Development Engineer 2"", ""Site Reliability Engineer"", ""Devops Engineer"", ""Software Developer, Applications"", ""IOS Developer"", ""QA Analyst"", ""Systems Security Analyst II"", ""Network Engineer"", ""Snowflake SEC Analytica Data Engineer"", ""AWS Python Developer"", ""SOC DevOps Analyst"", ""Snowflake Secanalytic Data Engineer"", ""Quality Engineer (QE)"", ""QUALITY ENGINEER"", ""CLOUD SECURITY ENGINEER""]",auto,2026-06-07,2026-06-07
MOTIVITY LABS INC,CORP,541511,222 W LAS COLINAS BLVD. SUITE 755E,IRVING,TX,75039,81,,,[],false,low,"[""Software Engineer"", ""BUSINESS INTELLIGENCE SOFTWARE DEVELOPER"", ""Scrum Master"", ""Test Automation Engineer"", ""DevOps and Release Engineer"", ""Project Manager"", ""Analytic Developer"", ""Business Intelligence Developer"", ""Quality Assurance Engineer/ Quality Assurance Automation Eng"", ""Data Engineer"", ""API Developer"", ""Solution Lead"", ""Senior Data Engineer"", ""DevOps Engineer"", ""SENIOR DATA ENGINEER"", ""Technical Program Manager"", ""QA Engineer"", ""ANALYTICS DEVELOPER"", ""Business Intelligence Software Developer"", ""Data Scientist"", ""Senior Data Scientist"", ""Quality Assurance Engineer/Quality Assurance Automation Engg"", ""Business Intelligence Analyst"", ""Analytics Developer"", ""Software Developer"", "".NET Azure Developer"", ""PLM Business Systems\u00a0Analyst"", ""Program / Project Manager"", ""Artificial Intelligence Engineer"", ""SDET / QA Automation Engineer"", ""AI Engineer"", ""Data Analyst""]",auto,2026-06-07,2026-06-07
North Point IT Corp,CORP,541511,7157 Colleyville Blvd Suite 104,Colleyville,TX,76034,81,,,[],false,low,"[""Network Security Administrator"", ""Scrum Master"", ""Software Engineer"", ""RF Engineer"", ""software Engineer"", ""Guidewire Functional Analyst"", ""ETL Developer"", ""QA Engineer"", ""Information Technology Project Manager/Scrum Master"", ""BOM Data Analyst"", ""Quality Assurance Analyst"", ""Program Manager"", ""Supply Chain BOM Program Manager"", ""Data Scientist"", ""Data Scientist/Analyst"", ""Sourcing Operations Analyst/PM"", ""Accessibility Designer"", ""Supply Chain Project Manager"", ""SALESFORCE BUSINESS ANALYST"", ""Software Developer"", ""API COE Engineer"", ""Software Test Engineer"", ""Enterprise Architect"", ""Web Accessibility Consultant"", ""Application Developer"", ""ODI Developer"", ""BI Java Developer"", ""Security Network Engineer"", ""NLP Engineer"", ""AWS Python Developer"", ""Java Developer"", ""ServiceNow Architect"", ""Systems Administrator"", ""ETL/ODI Developer"", ""Applications Systems Analyst"", ""Quality Test Automation Developer"", ""Machine Learning Engineer"", ""Full Stack Engineer"", ""Fullstack/React Developer"", ""UI Developer"", ""Business Data Analyst"", ""Business Intelligence Analyst"", ""Business Systems Analyst"", ""Cognos Developer"", ""Network Engineer"", ""Test Automation Software Engineer"", ""Full Stack Developer"", ""FRONT End Developer"", ""Physical Design Engineer"", ""IT Project Manager"", ""API COE Engineer/API Developer"", ""ODI Developer/Data Warehouse Engineer""]",auto,2026-06-07,2026-06-07
ERPLABS INC,CORP,541511,4466  S Staples St  STE 120,Corpus Christi,TX,78411,81,,,[],false,low,"[""Software Engineer"", ""Test Engineer"", ""Database Developer"", ""Database Administrator"", ""Data Architect"", ""SAP FICO Consultant"", ""Software test engineer"", ""System Analyst"", ""QA Analyst"", ""Programmer Analyst"", ""SAP MM Consultant"", ""Database Developer Admin"", ""BizTalk Developer"", ""IT Project Manager"", ""Vendor Manager"", ""Mechanical engineer"", ""Software engineer"", ""SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
"Atos IT Solutions and Services, Inc.",CORP,541512,4851 Regent Boulevard,Irving,TX,75063,81,,,[],false,low,"[""TECHNICAL EXPERT I"", ""SENIOR TRANSITION MANAGER"", ""RPA BUSINESS SOLUTION LEAD"", ""Business Development Director/Client Partner"", ""DATA SCIENTIST"", ""CONSULTANT III"", ""SAP FES - FIELD ENGAGEMENT SERVICES"", ""CLOUD ARCHITECT"", ""ANALYST, ADVISORY"", ""QA AUTOMATION ENGINEER"", ""TIBCO SR. DEVELOPER"", ""CONSULTANT / APPLICATION DEVELOPER"", ""PROJECT MANAGER"", ""TECHNICAL EXPERT III"", ""BUSINESS ANALYST I"", ""SENIOR STORAGE ENGINEER"", ""INFORMATION SECURITY PRINCIPAL"", ""TECHNICAL ARCHITECT"", ""NETWORK ENGINEER"", ""ICT CONSULTANT"", ""CYBERSECURITY ENGINEER"", ""CYBER SECURITY ANALYST"", ""BUSINESS PROCESS CONSULTANT"", ""SERVICE DELIVERY MANAGER"", ""SENIOR CLOUD DATA ENGINEER"", ""DWP Solution Architect"", ""Senior Business Analyst"", ""Senior SAP FICO Consultant"", ""Senior Cyber Security Analyst"", ""Engineer IV/Server Analyst"", ""CYBERSECURITY ENGINEER AND HEAD MDR TRANSFORMATION"", ""IAM Engineer/Security Consultant III"", ""Client Partner"", ""SAP ABAP Front Office Lead"", ""Service Delivery Manager"", ""Technical Support Site Lead"", ""Service Owner for Wintel/Unix Server Infrastructure"", ""Senior Director, HR Benefits"", ""Technical Consultancy Lead"", ""Senior Storage Engineer"", ""Technical Expert III"", ""Infrastructure Management Sr. Analyst"", ""Senior Network Engineer"", ""IT Engineer"", ""Network Engineer"", ""Senior Infrastructure Analyst/Technical Expert"", ""Solutions Director"", ""Infrastructure Management Principal"", ""Database Administrator"", ""DevOps Engineer"", ""Storage Administrator"", ""Bid Director"", ""Senior Transition Manager"", ""Technical Expert I"", ""Product Manager"", ""Infrastructure Management Expert"", ""Consultant III"", ""Release Coordinator"", ""BI Developer""]",auto,2026-06-07,2026-06-07
Globus IT Incorporated,CORP,541511,"1402 S Custer Road, Suite 603",McKinney,TX,75072,81,,,[],false,low,"[""Software Developer"", ""Senior Software Developer"", ""Sr. Software Developer"", ""Sr. Software Engineer"", ""Software Development Test Engineer"", ""SalesForceDotCom Developer"", ""SAP BI Developer"", ""System Software Developer - AEM"", ""SAP  consulatant"", ""SAP Developer"", ""Software Developer - Data Warehouse"", ""Computer Software Programmer"", ""Senior Software Devloper"", ""Software Developer - Bigdata"", ""System Software Engineer - Admin"", ""System Software Developer - RPA"", ""Software Developer - Python"", ""System Software  Engineer - Dot Net"", ""Software Developer - Big Data"", ""Software  Engineer"", ""Sale Force Developer"", ""Business Systems Analyst"", ""Software  Developer"", ""Salesforce Developer"", ""Software Engineer"", ""Computer Systems Engineer"", ""Senior Solution Architect"", ""SAP Consultant"", ""Azure Engineer"", ""ServiceNow Programmer"", ""SOFTWARE ENGINEER"", ""Oracle Apex Programmer"", ""Systems Analyst-  Quality Analyst"", ""Systems Analyst-  ABAP"", ""Systems Analyst-  SAP"", ""Systems Analyst  SAP"", ""Systems Analysts  SAP"", ""Sales Force Developer""]",auto,2026-06-07,2026-06-07
PI LABS INC,CORP,541511,17295 CHESTERFIELD AIRPORT RD SUITE 200,CHESTERFIELD,MO,63005,82,,,[],false,low,"[""Business Systems Analyst"", ""SAP SUCCESSFACTORS CONSULTANT"", ""BUSINESS SYSTEMS ANALYST"", ""DATA SCIENCE ENGINEER"", ""ETL CONSULTANT"", ""SAS CONSULTANT"", ""SR QA ANALYST"", ""SOFTWARE DEVELOPER"", ""Software Developer"", ""MTS - SOFTWARE ENGINEER"", ""Sr .Net Developer"", ""Java Developer"", ""SOFTWARE ENGINEER"", ""QA AUTOMATION TEST ENGINEER"", ""Data Engineer"", ""Data Science Engineer"", ""Business Data Analyst"", ""SAP BASIS Consultant"", ""SAP Consultant"", ""S D E T"", ""Financial Analyst"", ""TECHNICAL LEAD-SAP"", ""Software Engineer"", ""Salesforce developer"", ""Cloud Solutions Engineer"", ""Techno-Functional Consultant"", ""QA Analyst"", ""Lead AI Engineer"", ""Network Engineer"", ""Senior SAP Consultant"", ""Scrum Master"", ""Senior Software Engineer"", ""SAP Functional Consultant"", ""SAP OTC Consultant"", ""SAP Solution Architect""]",auto,2026-06-07,2026-06-07
MHK TECH INC,CORP,541511,12345 jones rd ste 126,Houston,TX,77070,82,,,[],false,low,"[""SR. DATA ENGINEER"", ""Software Developer"", ""QA Engineer - Data Quality"", ""Sr. Data Engineer"", ""Software Engineer"", ""SOFTWARE DEVELOPER"", ""QA Engineer-Data Quality"", ""SAP HYBRIS DEVELOPER"", ""Data Engineer"", ""SAP Business Analyst"", ""SOFTWARE QA ENGINEER"", ""Database Developer"", ""Data Modeler / Data Architect"", ""CLOUD DATA ENGINEER"", ""Sr. Data Modeler"", ""Application Developer"", ""Project Manager"", ""Network Security Architect"", ""Data Integrity System Engineer"", ""Senior Cloud Engineer"", ""Sr. Cloud Engineer"", ""Full Stack Developer"", ""Principal Application Developer"", ""Lead Data Quality Engineer"", ""Senior Data Engineer"", ""DATA QUALITY ENGINEER"", ""Data Quality Engineer"", ""IT Recruiter"", ""PostgreSQL Administrator"", ""Sr Cloud Engineer"", ""Sr. Mobile Application Developer""]",auto,2026-06-07,2026-06-07
Newron Tech Inc,CORP,54151,"7901 Cameron Road, Building 2 Suite 208",Austin,TX,78754,82,,,[],false,low,"[""Senior Software Engineer"", ""Senior Software Developer In Test"", ""Data Scientist"", ""Senior Software Developer in Test"", ""Senior Performance Engineer"", ""Senior Software Analyst In Test"", ""Senior DevOps Engineer"", ""Senior Software Developer"", ""Senior Full Stack Engineer"", ""Software Developer"", ""Full Stack Engineer"", ""DevOps Engineer"", ""Senior Big Data Engineer"", ""Software Full Stack Developer"", ""Senior Power BI Developer"", ""Software Engineer"", ""Data Engineer"", ""Lead Software Engineer""]",auto,2026-06-07,2026-06-07
Selsoft Inc,CORP,541511,303 S Jupiter Road Ste 110,Allen,TX,75002,83,,,[],false,low,"[""Webmethods Developer"", ""Software Engineer"", ""Sr. Golang Developer"", ""Software Developer"", ""Technical Lead"", ""Data Engineer/Developer"", "".Net Developer"", ""Business Analyst"", ""Test Manager"", ""Database Analyst"", ""Business Intelligence Analysts"", ""Management Analyst"", ""Technology Project Manager"", ""Programmer Analyst"", ""Technical Project Manager"", ""QA Tester"", ""Release Manager"", ""Senior .Net Developer"", ""Mainframe Consultant"", ""Sr .Net Developer"", ""Test Engineer"", ""Data Engineer"", ""Sr. Oracle Cloud Fusion Consultant"", ""Sr. Project Manager"", ""Oracle Fusion Developer"", ""Senior Analyst (Salesforce)"", ""Sr. Java Developer"", ""Project Manager"", ""Software Programmer"", ""Oracle Test Manager"", ""Senior Angular Developer"", ""Product Analyst"", ""Java Programmer"", ""Computer Programmer"", ""Quality Analyst"", "".NET Developer"", ""Lead Software Engineer"", ""Computer Programmers"", ""Quality Engineer"", ""Lead Oracle Cloud Product Lifecycle Management"", ""Principal Data Engineer""]",auto,2026-06-07,2026-06-07
LINKWELL SOLUTIONS INC,CORP,541511,"1251 S SHERMAN ST SUITE #105",RICHARDSON,TX,75081,83,,,[],false,low,"[""DATA ENGINEER"", ""AWS DEVOPS ENGINEER"", ""FULL STACK MOBILE DEVELOPER"", ""AWS PYTHON DEVELOPER"", ""SOFTWARE (AWS DEVOPS) ENGINEER/DEVELOPER"", ""ORACLE BRM SPECIALIST"", ""SOFTWARE DEVELOPER"", ""REACT DEVELOPER"", ""PROGRAMMER"", ""FULL STACK JAVA DEVELOPER"", ""Devops Engineer"", ""SYSTEMS ANALYST"", ""SOFTWARE ENGINEER"", ""BUSINESS SYSTEMS ANALYST"", ""SOFTWARE (DEVOPS) ENGINEER"", ""IT-Lead Site Reliability Engineer"", ""AWS DevOps Engineer"", ""AUTOMATION ENGINEER"", ""CLOUD COMPUTE ENGINEER (LINUX)"", ""WORKDAY BUSINESS ANALYST"", ""DEVSECOPS ENGINEER"", ""JAVA DEVELOPER"", ""SOFTWARE (AWS DevOps) ENGINEER/DEVELOPER"", ""PYTHON/AWS DEVELOPER"", ""AWS Java Developer"", ""Sr. Software Developer"", ""BUSINESS ANALYST"", ""PYTHON AWS DEVELOPER"", ""RPA DEVELOPER"", ""CLOUD ENGINEER II"", ""Infra Cloud Engineer"", ""Integration Engineer"", ""AWS/Python Developer"", ""Data Engineer"", ""Java Developer"", ""Software Engineer"", ""DevOps Lead"", ""Devops Cloud Engineer"", ""DevOps Engineer""]",auto,2026-06-07,2026-06-07
Redbud Technologies Inc,CORP,541511,6401 Eldorado Parkway STE 329,Mckinney,TX,75070,84,,,[],false,low,"[""Java Developer"", ""Data Scientist"", ""Software QA Engineer"", ""Data Engineer"", ""IT Project/Product Manager"", ""Technical Training Specialist"", ""QA Engineer"", ""Automation Engineer"", ""DB2 Developer"", ""Application Developer"", ""Oracle Functional Consultant"", ""Software Developer"", ""Full Stack Developer"", ""Sr. Data Engineer"", ""DATA ENGINEER"", ""Data Analyst"", ""Software developer"", ""Business Analyst"", ""SAP Functional Specialist"", ""Salesforce Administrator"", ""Project Manager"", ""Business Systems Analyst"", ""Business Intelligence Analyst"", ""Computer Programmer"", ""Software Quality Assurance Analysts"", ""RPA Business Analyst"", ""DevOps Engineer"", ""Cloud Devops Engineer"", ""Lead Application Developer"", ""Salesforce Data Architect"", ""Salesforce Developer"", ""Salesforce Practice Lead"", "".Net Developer""]",auto,2026-06-07,2026-06-07
SILVERXIS INC,CORP,541511,"305  CIMARRON TRAIL SUITE # 100",IRVING,TX,75063,84,,,[],false,low,"[""SOFTWARE DEVELOPER"", ""SR. ERP ANALYST"", ""INFORMATION TECHNOLOGY CONSULTANT (IT CONSULTANT)"", ""SOFTWARE DEVELOPER (PEGA SR. SYSTEM ARCHITECT )"", ""SALESFORCE DEVELOPER"", ""Workday Architect"", ""BUSINESS/SYSTEMS ANALYST"", ""SOFTWARE DEVELOPMENT & QUALITY ASSURANCE ENGINEER"", ""NETWORK & SECURITY ENGINEER"", ""Senior Clinical Data Analyst"", ""QUALITY ASSURANCE ENGINEER"", ""BUSINESS ANALYST"", ""SOFTWARE  DEVELOPER"", ""APPLICATION DEVELOPER"", ""SOFTWARE DEVELOPMENT ENGINEER IN TEST (SDET)"", ""SR. SAP EDI ANALYST"", ""SALESFORCE LIGHTNING DEVELOPER"", ""SR. SAP PI/PO  DEVELOPER"", ""INFORMATION TECHNOLOGY ANALYST"", ""INFORMATION TECHNOLOGY MANAGER"", ""ETL DEVELOPER"", ""INFORMATION  TECHNOLOGY ANALYST( LEAD BI ANALYST)"", ""SOFTWARE DEVELOPER ( SAP TEST LEAD)"", ""PROJECT MANAGER"", ""SR. PROCESS ENGINEER"", ""SR. BUSINESS SYSTEM ANALYST"", ""SR. QUALITY ASSURANCE ENGINEER"", ""INFORMATION TECHNOLOGY SECURITY ENGINEER"", ""SOFTWARE DEVELOPER (SAP TEST LEAD)"", ""Product Manager"", ""Quality Assurance Engineer"", ""SOFTWARE DEVELOPER ( SAP SD ANALYST )"", ""IT  PRODUCT MANAGER"", ""RF DATA ANALYST"", ""SOFTWARE ENGINEER ( WFM SOFTWARE ENGINEER)"", ""SR. IT PROJECT MANAGER"", ""SOFTWARE DEVELOPER ( DATA ENGINEER)"", ""SR. FRONT END SOFTWARE DEVELOPER"", ""Graphic Designer"", ""VPT Solutions Developer"", ""IT PROJECT MANAGER"", ""LEAD SALES FORCE DEVELOPER"", ""QUALITY ASSURANCE ANALYST - LEVEL 3"", ""SR. SOFTWARE DEVELOPER"", ""DEVELOPER (PYTHON DEVELOPER)"", ""SOFTWARE DEVELOPER (PEGA SENIOR SYSTEM ARCHITECT)"", ""COMPUTER SYSTEMS ENGINEER"", ""Full Stack Java Developer"", ""LEAD NETWORK & SECURITY ENGINEER"", ""SOFTWARE DEVELOPER ( DEVOPS ENGINEER)"", ""BUSINESS ANALYST  3"", ""IT CONSULTANT"", ""Business Data Analyst"", ""INFORMATION TECHNOLOGY ANALYST ( IT ANALYST)"", ""BUSINESS DATA ANALYST"", ""SR. BUSINESS ANALYST"", ""BUSINESS ANALYST  II"", ""SOFTWARE DEVELOPER ENGINEER IN TEST ( SDET)"", ""SR.PROGRAMMER ANALYST / SOFTWARE DEVELOPER"", ""BUSINESS SYSTEM ANALYST"", ""QA Automation Analyst"", ""IT Developer""]",auto,2026-06-07,2026-06-07
KAIRAS SYSTEMS CORPORATION,CORP,541511,6136 Frisco Square Blvd Suite 400,Frisco,TX,75034,84,,,[],false,low,"[""ETL Developer"", ""Software Engineer"", ""Computer Systems Analyst"", ""Software Developer"", ""Business Intelligence Analyst"", ""Data Analyst"", ""IT Security Analyst""]",auto,2026-06-07,2026-06-07
PROS INC,CORP,541511,3200 KIRBY DRIVE Suite 600,HOUSTON,TX,77098,85,,,[],false,low,"[""Manager, Product Development"", ""Senior Manager, Science and Research"", ""Senior Implementation Consultant"", ""Scientist II"", ""B2B Solutions Architect II"", ""Software Architect I"", ""Software Engineer II"", ""SALES EFFECTIVENESS ANALYST II"", ""Software Engineer I"", ""Senior Software Engineer"", ""Technical Lead"", ""MANAGER, PRODUCT DEVELOPMENT"", ""Technical Lead \u2013 RTDP (Front End)"", ""Technical Program Manager"", ""Product Manager"", ""Technical Lead \u2013 Professional Services"", ""Senior Scientist"", ""Solutions Architect II - Travel"", ""Security Architect"", ""SENIOR CUSTOMER SUPPORT ENGINEER"", ""Customer Solution Owner I"", ""Senior Technical Lead"", ""SENIOR TECHNICAL CONSULTANT"", ""Director, Professional Services"", ""Consulting Manager"", ""Senior Technical Lead - Products"", ""Principal Software Engineer"", ""Customer Success Manager"", ""Executive Account Manager"", ""Senior Quality Engineer- Data Quality and Dashboards"", ""Associate Customer Success Manager"", ""Technical Integration Consultant II- Product Quality"", ""Project Manager I - Products"", ""Lead Customer Support Engineer"", ""Customer Support Engineer II"", ""Senior Manager, Science"", ""Data Analyst I"", ""Senior Machine Learning Engineer"", ""Senior Product Manager"", ""Site Reliability Engineer II"", ""Customer Solution Owner II"", ""VP, Demand Generation"", ""Machine Learning Engineer II"", ""Manager of Security Architecture \u201c Cloud"", ""Senior Manager, Security""]",auto,2026-06-07,2026-06-07
KELLTON TECH SOLUTIONS INC.,CORP,541511,5600 TENNYSON PARKWAY SUITE 245,PLANO,TX,75024,85,,,[],false,low,"[""UI DEVELOPER WITH ANGULAR"", ""SENIOR SOFTWARE ENGINEER"", ""SAP PP/MM CONSULTANT"", ""SR. SOFTWARE ENGINEER"", ""SOFTWARE ENGINEER"", ""SAP ABAP DEVELOPER"", ""Sr. Director"", ""Computer Programmer"", ""SAP MM Consultant"", ""Senior Software Engineer"", ""Data Engineer"", ""JAVA DEVELOPER"", ""SOLUTION ARCHITECT"", ""SAP Lead Analyst"", ""SOFTWARE DEVELOPER"", ""SAP Vistex Consultant"", ""JAVA GEN AI DEVELOPER"", ""SENIOR CONSULTANT-SR. DEVELOPER"", ""SENIOR JAVA AWS DEVELOPER"", ""SENIOR QUALITY ANALYST/QUALITY ASSURANCE MANAGER"", ""SAP SAC DEVELOPER"", ""MODERNIZATION CONSULTANT"", ""Software Developer"", ""C-SHARP DEVELOPER"", ""LEAD JAVA DEVELOPER"", ""SR. MANAGER, CLIENT TECHNOLOGY SERVICES"", "".NET DEVELOPER"", ""BUSINESS SYSTEMS ANALYST"", ""TECHNO-MARKETING RESEARCH ANALYST"", ""IT SOFTWARE TESTER"", ""SR. SAP ABAP DEVELOPER"", ""TECHNICAL LEAD"", ""QA ANALYST"", ""Sr. Business Analyst"", ""DATA ENGINEER"", ""Validation Engineer"", ""AEM/WEB TECH LEAD"", ""SR. JAVA DEVELOPER"", ""SENIOR TECHNICAL LEAD"", ""IT-SENIOR PROJECT MANAGER"", ""VALIDATION ENGINEER""]",needs_review,2026-06-07,2026-06-07
ValourUSA Inc,CORP,541511,1333 Corporate Dr Suite 216,Irving,TX,75038,85,,,[],false,low,"[""Software Developer"", ""ETL Developer"", ""Senior Software Developer"", ""Data Engineer"", ""SAP Technical Consultant"", ""Java Developer"", ""Digital Transformation Specialist - ERP"", ""Security Engineer"", ""ServiceNow Developer"", ""SAP SOLUTION ARCHITECT"", ""Sr. Consultant"", ""Senior Software Engineer"", ""SAP EPM Lead Consultant"", ""DevOps Engineer"", ""Salesforce Developer"", ""Analyst Software Engineer"", ""SAP Consultant"", ""Developer II"", ""Data Scientist"", ""Site Reliability Engineer (SRE)"", ""Software Consultant"", ""Senior Software QA Engineer"", ""QA Automation Engineer"", ""Test Lead"", ""Automation test engineer"", ""Software Engineer"", ""Lead Consultant"", ""SAP SAC \u2013 Application Developer"", ""Data Engineer/Analyst"", ""Cloud/DevOps Engineer"", ""RPA Developer"", ""Devops Engineer"", ""Sr. Salesforce Developer"", ""Software (Cloud) Engineer"", ""SOFTWARE DEVELOPER, APPLICATIONS"", ""Network Security Engineer"", ""Data Analyst"", ""Quality Compliance Manager"", ""Cloud Engineer"", ""Guidewire Lead Consultant"", ""Workday Consultant"", ""Securities/Systems Administrator"", ""Technical Lead"", ""Project Manager/Scrum Master"", ""SAP BPC/ SAC Lead"", ""Software Development Engineer in TEST (SDET)"", ""Software Architect IV""]",auto,2026-06-07,2026-06-07
GENPX INC,CORP,541511,1813 Lake Pine Dr,Little Elm,TX,75068,86,,,[],false,low,"[""Java Developer"", ""Salesforce Administrator"", ""Salesforce Business Analyst"", ""Big Data Engineer"", ""SOFTWARE DEVELOPER"", ""SOFTWARE ENGNNER"", ""NETWORK ENGINEER"", ""Data Engineer"", ""Software Developer"", ""BI developer"", ""ServiceNow Developer"", ""JAVA DEVELOPER"", ""Sr Java Full Stack Developer"", ""SOFTWARE ENGINEER"", ""Quality Engineer"", ""DATABASE ENGINEER"", ""BUSINESS ANALYST"", ""Sales force Business Analyst"", ""Data Scientist"", ""Software Engineer"", ""DATA Engineer"", ""QUALITY  Engineer"", ""DevOps Engineer"", ""Software  Engineer"", ""Network Engineer"", ""Front-end Engineer"", ""APPLICATION DEVELOPER"", ""SAP Business Intelligence Consultant"", ""Senior software developer"", ""Software developer"", ""SOFTWARE QA"", ""Software Developer/ Java Developer"", ""Salesforce Architect"", ""Computer Programmer"", ""Information Technology Director"", ""Information Technology Manager"", ""Java developer"", ""Network Voice Engineer""]",auto,2026-06-07,2026-06-07
Purple Web Inc,CORP,541511,2300 Dean Way Suite 110,Southlake,TX,76092,86,,,[],false,low,"[""Systems Engineer"", ""Power Business Intelligence Analyst"", ""System Software Analyst"", ""Employment Specialist/Information Technology Recruiter"", ""RPA Developer"", ""Software Developer"", ""ETL Informatica Developer"", ""Data Scientist/Analyst"", ""Program Manager"", ""Application Support"", ""Supply Chain Project Manager"", ""INFORMATION SECURITY ENGINEER"", ""Program Manager \u2013 Supply Chain Analytics"", ""SUPPLY CHAIN ANALYST"", ""Supply Chain Business Data Analyst"", ""Product Designer"", ""Sourcing Data Analyst"", ""Database Software Engineer"", ""Business Systems Analyst"", ""Research Support Engineer"", ""Supply Chain Business Manager"", ""DATA ENGINEER"", ""Devops Engineer"", ""IT Infrastructure Project manager"", ""Automation Developer"", ""Technology Systems Analyst"", ""IT Infrastructure Project Manager"", ""Systems Software Developer"", ""OO Programmer"", ""Data Engineer"", ""Network Engineer"", ""Architect 1"", ""Data Warehouse Specialist"", ""Software Engineer in Test"", ""Python Developer"", ""Database Administrator"", ""System Analyst"", ""Business PM Analyst"", ""Business Analyst Program Manager"", ""Software Engineer"", ""Application Software Engineer"", ""Product Owner"", ""Cyber Threat Hunting Analyst"", ""QA Automation Engineer"", ""Software Developer Engineer in Test"", ""ServiceNow Developer"", ""Data Analyst"", ""Tosca Automation Lead"", ""Power BI Developer"", ""Application Support Engineer"", ""Lead Analytics Engineer"", ""Application Architect"", ""ServiceNow Architect"", ""BI Program Manager"", ""Application Developer"", ""Information Security Engineer"", ""Software Architect"", ""AI Systems Engineer"", ""DATA Engineer""]",auto,2026-06-07,2026-06-07
IT Crats Inc,CORP,541511,17218 Preston Rd Suite 4300,Dallas,TX,75252,86,,,[],false,low,"[""Business Intelligence Data Analyst"", ""Software Developer"", ""Java Developer"", ""Sr. Software Engineer"", ""Data Engineer"", ""Software Engineer"", ""DATA INTEGRATION ARCHITECT"", ""Senior Java Developer"", ""SAP Consultant"", ""Marketing Research Analyst"", ""IT Training Specialist"", ""Head of Sales and Marketing"", ""QA Engineer"", ""Advanced Software Developer"", ""Business Technical Analyst"", ""Computer Systems Analyst"", ""Systems Engineer"", ""ETL Developer""]",auto,2026-06-07,2026-06-07
ERP WIZ INC,CORP,541511,"8950 Gary Burns Drive Suite # D",Frisco,TX,75034,86,,,[],false,low,"[""Software Test  Engineer"", ""Java Developer"", ""PEGA DEVELOPER"", ""Software Developer"", ""Golang Developer"", ""Sr Salesforce Developer"", ""Web Data Analyst"", ""Automation Developer"", ""Software Developer/APIGEE Developer"", ""Software Developer/Consultant"", ""RPA DEVELOPER"", ""MuleSoft Developer/Software Developer"", ""Adobe Analytics Analyst"", ""Mendix Developer/Software Developer"", ""AI/ML Developer"", ""APPIAN Developer/Software Developer"", ""Apigee\u00a0Developer/Software Developer"", ""RPA Developer"", ""Java Full Stack Developer"", ""Business Analyst"", ""Data Engineer"", ""Adobe Analyst"", ""Software Developer/APIGEE Developer cum Admin"", ""Apigee Developer"", ""Business Intelligence Analyst"", ""Software Developer/RPA Developer"", ""AI/ML Engineer"", ""Senior Data Engineer"", ""Application Developer/API Engineer"", ""Java Full Stack Developer/Mendix"", ""APIGEE Developer"", ""Software Engineer/PEGA Developer"", ""Sr.QA Engineer"", ""QA Engineer"", ""Automation Engineer"", ""Software Engineer/Full Stack Developer"", ""Software Engineer"", ""Data Analyst"", ""RPA Consultant"", ""Apigee Developer/Admin"", ""Software Developer/Engineer"", ""Full Stack Developer"", ""API Developer"", ""Software Development Engineer in Test"", ""ETL Lead (Snowflake)"", ""AIML Engineer"", ""Sr Technical Product Owner"", ""UI/UX Developer"", ""Software Developer/Kong Developer"", ""MuleSoft Developer""]",auto,2026-06-07,2026-06-07
